pmid,type1,type2,id1,entity1_text,entity1_type,pred_label,id2,entity2_text,entity2_type,pred_score,same_sentence,sentence_window,entity1_is_pesticide,entity2_is_pesticide,relation_group,confidence_band,evidence_level,has_pesticide_flag_from_pipeline,entity1_canonical_text,entity1_validation_status,entity1_is_validated_chemical,entity1_is_validated_pesticide,entity1_remove_candidate,entity1_pesticide_dict_id,entity1_pesticide_name,entity1_pesticide_inchikey,entity1_pesticide_activity,entity1_pesticide_primary_activities,entity1_pesticide_compound_groups,entity1_pubchem_status,entity1_pubchem_cid,entity1_pubchem_iupac_name,entity1_pubchem_inchikey,entity1_pubchem_formula,entity2_canonical_text,entity2_validation_status,entity2_is_validated_chemical,entity2_is_validated_pesticide,entity2_remove_candidate,entity2_pesticide_dict_id,entity2_pesticide_name,entity2_pesticide_inchikey,entity2_pesticide_activity,entity2_pesticide_primary_activities,entity2_pesticide_compound_groups,entity2_pubchem_status,entity2_pubchem_cid,entity2_pubchem_iupac_name,entity2_pubchem_inchikey,entity2_pubchem_formula,has_validated_pesticide,has_validated_chemical,has_unvalidated_chemical,canonical_entity_pair,canonical_entity_type_pair
20027135,ChemicalEntity,ChemicalEntity,ChemicalEntity:20027135:19,ROS,ChemicalEntity,Positive_Correlation,ChemicalEntity:20027135:26,Bipyridyl herbicides,ChemicalEntity,6.582872,True,0,False,False,Positive effect,Moderate,Moderate textual evidence,False,ROS,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,Bipyridyl herbicides,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,False,True,ROS -- Bipyridyl herbicides,ChemicalEntity -- ChemicalEntity
20027135,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:20027135:8,HCB,ChemicalEntity,Positive_Correlation,GeneOrGeneProduct:20027135:12,catalase,GeneOrGeneProduct,6.582872,True,0,False,False,Positive effect,Moderate,Moderate textual evidence,False,"1,2,3,4,5,6-hexachlorobenzene",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,8370,"1,2,3,4,5,6-hexachlorobenzene",CKAPSXZOOQJIBF-UHFFFAOYSA-N,C6Cl6,catalase,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,"1,2,3,4,5,6-hexachlorobenzene -- catalase",ChemicalEntity -- GeneOrGeneProduct
20027135,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:20027135:36,diuron,ChemicalEntity,Positive_Correlation,GeneOrGeneProduct:20027135:7,monooxygenase,GeneOrGeneProduct,6.582872,True,0,False,False,Positive effect,Moderate,Moderate textual evidence,False,"3-(3,4-dichlorophenyl)-1,1-dimethylurea",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,3120,"3-(3,4-dichlorophenyl)-1,1-dimethylurea",XMTQQYYKAHVGBJ-UHFFFAOYSA-N,C9H10Cl2N2O,monooxygenase,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,"3-(3,4-dichlorophenyl)-1,1-dimethylurea -- monooxygenase",ChemicalEntity -- GeneOrGeneProduct
20027135,ChemicalEntity,ChemicalEntity,ChemicalEntity:20027135:33,Rotenon,ChemicalEntity,Positive_Correlation,ChemicalEntity:20027135:38,glyphosate,ChemicalEntity,6.582872,True,0,False,True,Positive effect,Moderate,Moderate textual evidence,True,"(1S,6R,13S)-16,17-dimethoxy-6-prop-1-en-2-yl-2,7,20-trioxapentacyclo[11.8.0.03,11.04,8.014,19]henicosa-3(11),4(8),9,14,16,18-hexaen-12-one",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,6758,"(1S,6R,13S)-16,17-dimethoxy-6-prop-1-en-2-yl-2,7,20-trioxapentacyclo[11.8.0.03,11.04,8.014,19]henicosa-3(11),4(8),9,14,16,18-hexaen-12-one",JUVIOZPCNVVQFO-HBGVWJBISA-N,C23H22O6,glyphosate,pesticide_dictionary_exact_match,True,True,False,TWPEST_01013,glyphosate,XDDAORKBJWWYJS-UHFFFAOYSA-N,herbicides (glycine derivative),{'herbicides'},{'glycine derivative'},not_checked,,,,,True,True,False,"(1S,6R,13S)-16,17-dimethoxy-6-prop-1-en-2-yl-2,7,20-trioxapentacyclo[11.8.0.03,11.04,8.014,19]henicosa-3(11),4(8),9,14,16,18-hexaen-12-one -- glyphosate",ChemicalEntity -- ChemicalEntity
20027135,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:20027135:30,Butachlor,ChemicalEntity,Positive_Correlation,GeneOrGeneProduct:20027135:32,catalase,GeneOrGeneProduct,8.347915,True,0,True,False,Positive effect,High,Strong textual evidence,True,butachlor,pesticide_dictionary_exact_match,True,True,False,TWPEST_00304,butachlor,HKPHPIREJKHECO-UHFFFAOYSA-N,herbicides (chloroacetamide),{'herbicides'},{'chloroacetamide'},not_checked,,,,,catalase,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,butachlor -- catalase,ChemicalEntity -- GeneOrGeneProduct
20036731,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:20036731:25,POEA,ChemicalEntity,Positive_Correlation,GeneOrGeneProduct:20036731:21,actin,GeneOrGeneProduct,6.582872,True,0,False,False,Positive effect,Moderate,Moderate textual evidence,False,(Z)-N-(2-hydroxyethyl)hexadec-9-enamide,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,9835868,(Z)-N-(2-hydroxyethyl)hexadec-9-enamide,WFRLANWAASSSFV-FPLPWBNLSA-N,C18H35NO2,actin,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,(Z)-N-(2-hydroxyethyl)hexadec-9-enamide -- actin,ChemicalEntity -- GeneOrGeneProduct
20036731,ChemicalEntity,ChemicalEntity,ChemicalEntity:20036731:18,glyphosate,ChemicalEntity,Positive_Correlation,ChemicalEntity:20036731:24,glyphosate,ChemicalEntity,6.582872,True,0,True,True,Positive effect,Moderate,Moderate textual evidence,True,glyphosate,pesticide_dictionary_exact_match,True,True,False,TWPEST_01013,glyphosate,XDDAORKBJWWYJS-UHFFFAOYSA-N,herbicides (glycine derivative),{'herbicides'},{'glycine derivative'},not_checked,,,,,glyphosate,pesticide_dictionary_exact_match,True,True,False,TWPEST_01013,glyphosate,XDDAORKBJWWYJS-UHFFFAOYSA-N,herbicides (glycine derivative),{'herbicides'},{'glycine derivative'},not_checked,,,,,True,True,False,glyphosate -- glyphosate,ChemicalEntity -- ChemicalEntity
20036731,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:20036731:2,glyphosate,ChemicalEntity,Association,GeneOrGeneProduct:20036731:3,actin,GeneOrGeneProduct,7.4512677,True,0,True,False,General association,High,Strong textual evidence,True,glyphosate,pesticide_dictionary_exact_match,True,True,False,TWPEST_01013,glyphosate,XDDAORKBJWWYJS-UHFFFAOYSA-N,herbicides (glycine derivative),{'herbicides'},{'glycine derivative'},not_checked,,,,,actin,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,glyphosate -- actin,ChemicalEntity -- GeneOrGeneProduct
20036731,ChemicalEntity,OrganismTaxon,ChemicalEntity:20036731:22,Roundup,ChemicalEntity,Positive_Correlation,OrganismTaxon:20036731:7,human,OrganismTaxon,6.582872,True,0,False,False,Positive effect,Moderate,Moderate textual evidence,False,2-(phosphonomethylamino)acetic acid;propan-2-amine,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,38078,2-(phosphonomethylamino)acetic acid;propan-2-amine,ZEKANFGSDXODPD-UHFFFAOYSA-N,C6H17N2O5P,human,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,2-(phosphonomethylamino)acetic acid;propan-2-amine -- human,ChemicalEntity -- OrganismTaxon
20036731,ChemicalEntity,ChemicalEntity,ChemicalEntity:20036731:12,isopropylamine,ChemicalEntity,Association,ChemicalEntity:20036731:25,POEA,ChemicalEntity,7.4512677,True,0,False,False,General association,High,Strong textual evidence,False,propan-2-amine,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,6363,propan-2-amine,JJWLVOIRVHMVIS-UHFFFAOYSA-N,C3H9N,(Z)-N-(2-hydroxyethyl)hexadec-9-enamide,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,9835868,(Z)-N-(2-hydroxyethyl)hexadec-9-enamide,WFRLANWAASSSFV-FPLPWBNLSA-N,C18H35NO2,False,True,False,propan-2-amine -- (Z)-N-(2-hydroxyethyl)hexadec-9-enamide,ChemicalEntity -- ChemicalEntity
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:50,Deltamethrin,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:3,cattle tick,OrganismTaxon,5.8147826,False,1,False,False,Negative effect,Moderate,Moderate textual evidence,False,"trans-[(S)-cyano-(3-phenoxyphenyl)methyl] (1R,3R)-3-(2,2-dibromoethenyl)-2,2-dimethylcyclopropane-1-carboxylate",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,40585,"trans-[(S)-cyano-(3-phenoxyphenyl)methyl] (1R,3R)-3-(2,2-dibromoethenyl)-2,2-dimethylcyclopropane-1-carboxylate",OWZREIFADZCYQD-NSHGMRRFSA-N,C22H19Br2NO3,cattle tick,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,"trans-[(S)-cyano-(3-phenoxyphenyl)methyl] (1R,3R)-3-(2,2-dibromoethenyl)-2,2-dimethylcyclopropane-1-carboxylate -- cattle tick",ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:12,Cypermethrin,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:6,Beauveria bassiana,OrganismTaxon,6.028355,True,0,True,False,Negative effect,Moderate,Moderate textual evidence,True,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,Beauveria bassiana,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,cypermethrin -- Beauveria bassiana,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:12,Cypermethrin,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:20,Rhipicephalus (Boophilus) microplus,OrganismTaxon,8.079111,True,0,True,False,Negative effect,High,Strong textual evidence,True,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,Rhipicephalus (Boophilus) microplus,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,cypermethrin -- Rhipicephalus (Boophilus) microplus,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:18,Cypermethrin,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:20,Rhipicephalus (Boophilus) microplus,OrganismTaxon,7.4579954,True,0,True,False,Negative effect,High,Strong textual evidence,True,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,Rhipicephalus (Boophilus) microplus,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,cypermethrin -- Rhipicephalus (Boophilus) microplus,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:14,Chlorpyrifos,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:20,Rhipicephalus (Boophilus) microplus,OrganismTaxon,7.4941883,True,0,True,False,Negative effect,High,Strong textual evidence,True,chlorpyrifos,pesticide_dictionary_exact_match,True,True,False,TWPEST_00433,chlorpyrifos,SBPBAQFWLVIOKP-UHFFFAOYSA-N,insecticides (aryl organothiophosphate),{'insecticides'},{'aryl organothiophosphate'},not_checked,,,,,Rhipicephalus (Boophilus) microplus,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,chlorpyrifos -- Rhipicephalus (Boophilus) microplus,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:8,Flumethrin,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:20,Rhipicephalus (Boophilus) microplus,OrganismTaxon,6.4745083,True,0,True,False,Negative effect,Moderate,Moderate textual evidence,True,flumethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00903,flumethrin,YXWCBRDRVXHABN-UHFFFAOYSA-N,acaricides (pyrethroid),{'acaricides'},{'pyrethroid'},not_checked,,,,,Rhipicephalus (Boophilus) microplus,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,flumethrin -- Rhipicephalus (Boophilus) microplus,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,ChemicalEntity,ChemicalEntity:20040194:2,acaricides,ChemicalEntity,Negative_Correlation,ChemicalEntity:20040194:18,Cypermethrin,ChemicalEntity,7.4941883,False,1,False,True,Negative effect,High,Moderate textual evidence,True,acaricide,pesticide_dictionary_fuzzy_match,True,True,False,TWPEST_00079,acaricide,nan,nan,set(),set(),not_checked,,,,,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,True,True,False,acaricide -- cypermethrin,ChemicalEntity -- ChemicalEntity
20040194,ChemicalEntity,ChemicalEntity,ChemicalEntity:20040194:18,Cypermethrin,ChemicalEntity,Negative_Correlation,ChemicalEntity:20040194:43,Cypermethrin,ChemicalEntity,6.4745083,True,0,True,True,Negative effect,Moderate,Moderate textual evidence,True,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,True,True,False,cypermethrin -- cypermethrin,ChemicalEntity -- ChemicalEntity
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:7,acaricides,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:20,Rhipicephalus (Boophilus) microplus,OrganismTaxon,6.495939,True,0,False,False,Negative effect,Moderate,Moderate textual evidence,False,acaricide,pesticide_dictionary_fuzzy_match,True,True,False,TWPEST_00079,acaricide,nan,nan,set(),set(),not_checked,,,,,Rhipicephalus (Boophilus) microplus,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,acaricide -- Rhipicephalus (Boophilus) microplus,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:16,Dichlorvos,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:20,Rhipicephalus (Boophilus) microplus,OrganismTaxon,8.284481,True,0,False,False,Negative effect,High,Strong textual evidence,False,"2,2-dichloroethenyl dimethyl phosphate",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,3039,"2,2-dichloroethenyl dimethyl phosphate",OEBRKCOSUFCWJD-UHFFFAOYSA-N,C4H7Cl2O4P,Rhipicephalus (Boophilus) microplus,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,"2,2-dichloroethenyl dimethyl phosphate -- Rhipicephalus (Boophilus) microplus",ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:19,Amitraz,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:5,IBCB21,OrganismTaxon,4.3376994,True,0,True,False,Negative effect,Low,Weak textual evidence,True,amitraz,pesticide_dictionary_exact_match,True,True,False,TWPEST_00140,amitraz,QXAITBQSYVNQDR-UHFFFAOYSA-N,"acaricides (formamidine), insecticides (formamidine)","{'insecticides', 'acaricides'}",{'formamidine'},not_checked,,,,,IBCB21,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,amitraz -- IBCB21,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:15,Cypermethrin,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:20,Rhipicephalus (Boophilus) microplus,OrganismTaxon,7.4915347,True,0,True,False,Negative effect,High,Strong textual evidence,True,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,Rhipicephalus (Boophilus) microplus,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,cypermethrin -- Rhipicephalus (Boophilus) microplus,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:15,Cypermethrin,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:5,IBCB21,OrganismTaxon,5.2776613,True,0,True,False,Negative effect,Moderate,Moderate textual evidence,True,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,IBCB21,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,cypermethrin -- IBCB21,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:15,Cypermethrin,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:3,cattle tick,OrganismTaxon,6.168149,False,1,True,False,Negative effect,Moderate,Moderate textual evidence,True,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,cattle tick,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,cypermethrin -- cattle tick,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:9,Coumaphos,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:20,Rhipicephalus (Boophilus) microplus,OrganismTaxon,7.011794,True,0,False,False,Negative effect,High,Strong textual evidence,False,3-chloro-7-diethoxyphosphinothioyloxy-4-methylchromen-2-one,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,2871,3-chloro-7-diethoxyphosphinothioyloxy-4-methylchromen-2-one,BXNANOICGRISHX-UHFFFAOYSA-N,C14H16ClO5PS,Rhipicephalus (Boophilus) microplus,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,3-chloro-7-diethoxyphosphinothioyloxy-4-methylchromen-2-one -- Rhipicephalus (Boophilus) microplus,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:11,Dichlorvos,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:6,Beauveria bassiana,OrganismTaxon,7.06209,True,0,False,False,Negative effect,High,Strong textual evidence,False,"2,2-dichloroethenyl dimethyl phosphate",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,3039,"2,2-dichloroethenyl dimethyl phosphate",OEBRKCOSUFCWJD-UHFFFAOYSA-N,C4H7Cl2O4P,Beauveria bassiana,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,"2,2-dichloroethenyl dimethyl phosphate -- Beauveria bassiana",ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:10,Deltamethrin,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:6,Beauveria bassiana,OrganismTaxon,6.7788906,True,0,False,False,Negative effect,Moderate,Moderate textual evidence,False,"trans-[(S)-cyano-(3-phenoxyphenyl)methyl] (1R,3R)-3-(2,2-dibromoethenyl)-2,2-dimethylcyclopropane-1-carboxylate",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,40585,"trans-[(S)-cyano-(3-phenoxyphenyl)methyl] (1R,3R)-3-(2,2-dibromoethenyl)-2,2-dimethylcyclopropane-1-carboxylate",OWZREIFADZCYQD-NSHGMRRFSA-N,C22H19Br2NO3,Beauveria bassiana,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,"trans-[(S)-cyano-(3-phenoxyphenyl)methyl] (1R,3R)-3-(2,2-dibromoethenyl)-2,2-dimethylcyclopropane-1-carboxylate -- Beauveria bassiana",ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:14,Chlorpyrifos,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:5,IBCB21,OrganismTaxon,5.4238806,True,0,True,False,Negative effect,Moderate,Moderate textual evidence,True,chlorpyrifos,pesticide_dictionary_exact_match,True,True,False,TWPEST_00433,chlorpyrifos,SBPBAQFWLVIOKP-UHFFFAOYSA-N,insecticides (aryl organothiophosphate),{'insecticides'},{'aryl organothiophosphate'},not_checked,,,,,IBCB21,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,chlorpyrifos -- IBCB21,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:17,Cypermethrin,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:20,Rhipicephalus (Boophilus) microplus,OrganismTaxon,7.953717,True,0,True,False,Negative effect,High,Strong textual evidence,True,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,Rhipicephalus (Boophilus) microplus,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,cypermethrin -- Rhipicephalus (Boophilus) microplus,ChemicalEntity -- OrganismTaxon
20040194,ChemicalEntity,OrganismTaxon,ChemicalEntity:20040194:19,Amitraz,ChemicalEntity,Negative_Correlation,OrganismTaxon:20040194:20,Rhipicephalus (Boophilus) microplus,OrganismTaxon,8.375839,True,0,True,False,Negative effect,High,Strong textual evidence,True,amitraz,pesticide_dictionary_exact_match,True,True,False,TWPEST_00140,amitraz,QXAITBQSYVNQDR-UHFFFAOYSA-N,"acaricides (formamidine), insecticides (formamidine)","{'insecticides', 'acaricides'}",{'formamidine'},not_checked,,,,,Rhipicephalus (Boophilus) microplus,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,amitraz -- Rhipicephalus (Boophilus) microplus,ChemicalEntity -- OrganismTaxon
20049211,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:20049211:2,pesticide,ChemicalEntity,Association,DiseaseOrPhenotypicFeature:20049211:4,PD,DiseaseOrPhenotypicFeature,7.0548954,True,0,True,False,General association,High,Strong textual evidence,True,pesticide,chemical_stop_term,False,False,True,,,,,,,not_checked,,,,,PD,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,pesticide -- PD,ChemicalEntity -- DiseaseOrPhenotypicFeature
